Drug	Size	Name	Recall	Precision
Pyrazinamide	r100000	SAMEA2533979	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMEA2533984	0.4365781710914454	0.8604651162790697
Pyrazinamide	r100000	SAMEA2533989	0.4631268436578171	0.8532608695652174
Pyrazinamide	r100000	SAMEA2534000	0.45427728613569324	0.850828729281768
Pyrazinamide	r100000	SAMEA2534008	0.44542772861356933	0.8579545454545454
Pyrazinamide	r100000	SAMEA2534031	0.4749262536873156	0.8518518518518519
Pyrazinamide	r100000	SAMEA2534052	0.49852507374631266	0.8535353535353535
Pyrazinamide	r100000	SAMEA2534068	0.41887905604719766	0.8502994011976048
Pyrazinamide	r100000	SAMEA2534072	0.4749262536873156	0.8655913978494624
Pyrazinamide	r100000	SAMEA2534082	0.4365781710914454	0.8604651162790697
Pyrazinamide	r100000	SAMEA2534086	0.4247787610619469	0.8520710059171598
Pyrazinamide	r100000	SAMEA2534088	0.3864306784660767	0.8506493506493507
Pyrazinamide	r100000	SAMEA2534091	0.45427728613569324	0.850828729281768
Pyrazinamide	r100000	SAMEA2534100	0.35398230088495575	0.851063829787234
Pyrazinamide	r100000	SAMEA2534110	0.415929203539823	0.8545454545454545
Pyrazinamide	r100000	SAMEA2534129	0.46017699115044247	0.8571428571428571
Pyrazinamide	r100000	SAMEA2534136	0.4778761061946903	0.8526315789473684
Pyrazinamide	r100000	SAMEA2534150	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMEA2534200	0.4808259587020649	0.8578947368421053
Pyrazinamide	r100000	SAMEA2534231	0.40412979351032446	0.85625
Pyrazinamide	r100000	SAMEA2534242	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMEA2534281	0.4749262536873156	0.8609625668449198
Pyrazinamide	r100000	SAMEA2534283	0.3805309734513274	0.8543046357615894
Pyrazinamide	r100000	SAMEA2534290	0.471976401179941	0.851063829787234
Pyrazinamide	r100000	SAMEA2534293	0.48672566371681414	0.8549222797927462
Pyrazinamide	r100000	SAMEA2534309	0.5191740412979351	0.8502415458937198
Pyrazinamide	r100000	SAMEA2534324	0.46607669616519176	0.8540540540540541
Pyrazinamide	r100000	SAMEA2534334	0.41002949852507375	0.852760736196319
Pyrazinamide	r100000	SAMEA2534340	0.3893805309734513	0.8516129032258064
Pyrazinamide	r100000	SAMEA2534370	0.39233038348082594	0.8525641025641025
Pyrazinamide	r100000	SAMEA2534400	0.4749262536873156	0.8518518518518519
Pyrazinamide	r100000	SAMEA2534430	0.35693215339233036	0.8581560283687943
Pyrazinamide	r100000	SAMEA2534432	0.45132743362831856	0.8595505617977528
Pyrazinamide	r100000	SAMEA2534439	0.48672566371681414	0.8549222797927462
Pyrazinamide	r100000	SAMEA2534467	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMEA2534479	0.4365781710914454	0.8604651162790697
Pyrazinamide	r100000	SAMEA2534482	0.46607669616519176	0.8540540540540541
Pyrazinamide	r100000	SAMEA2534509	0.40117994100294985	0.85
Pyrazinamide	r100000	SAMEA2534529	0.41297935103244837	0.8536585365853658
Pyrazinamide	r100000	SAMEA2534530	0.4631268436578171	0.8532608695652174
Pyrazinamide	r100000	SAMEA2534540	0.4631268436578171	0.8532608695652174
Pyrazinamide	r100000	SAMEA2534547	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMEA2534582	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMEA2534588	0.5103244837758112	0.8522167487684729
Pyrazinamide	r100000	SAMEA2534610	0.4778761061946903	0.8526315789473684
Pyrazinamide	r100000	SAMEA2534628	0.4631268436578171	0.8532608695652174
Pyrazinamide	r100000	SAMEA2534635	0.4365781710914454	0.8554913294797688
Pyrazinamide	r100000	SAMEA2534652	0.35988200589970504	0.8591549295774648
Pyrazinamide	r100000	SAMEA2534682	0.43952802359882004	0.8563218390804598
Pyrazinamide	r100000	SAMEA2534691	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMEA2534744	0.35398230088495575	0.8571428571428571
Pyrazinamide	r100000	SAMEA2534745	0.45722713864306785	0.8516483516483516
Pyrazinamide	r100000	SAMEA2534754	0.4424778761061947	0.8522727272727273
Pyrazinamide	r100000	SAMEA2534755	0.4247787610619469	0.8520710059171598
Pyrazinamide	r100000	SAMEA2534766	0.4837758112094395	0.8541666666666666
Pyrazinamide	r100000	SAMEA2534771	0.415929203539823	0.8545454545454545
Pyrazinamide	r100000	SAMEA2534787	0.4837758112094395	0.8541666666666666
Pyrazinamide	r100000	SAMEA2534796	0.4365781710914454	0.8505747126436781
Pyrazinamide	r100000	SAMEA2534847	0.4749262536873156	0.8609625668449198
Pyrazinamide	r100000	SAMEA2534850	0.39233038348082594	0.8525641025641025
Pyrazinamide	r100000	SAMEA2534879	0.36283185840707965	0.8541666666666666
Pyrazinamide	r100000	SAMEA2534907	0.4365781710914454	0.8505747126436781
Pyrazinamide	r100000	SAMEA2534923	0.4808259587020649	0.8534031413612565
Pyrazinamide	r100000	SAMEA2534940	0.4247787610619469	0.8520710059171598
Pyrazinamide	r100000	SAMEA2534957	0.4365781710914454	0.8505747126436781
Pyrazinamide	r100000	SAMEA2534961	0.3805309734513274	0.8543046357615894
Pyrazinamide	r100000	SAMEA2535014	0.504424778761062	0.8507462686567164
Pyrazinamide	r100000	SAMEA2535059	0.45132743362831856	0.85
Pyrazinamide	r100000	SAMEA2535075	0.45132743362831856	0.85
Pyrazinamide	r100000	SAMEA2535083	0.4277286135693215	0.8529411764705882
Pyrazinamide	r100000	SAMEA2535093	0.415929203539823	0.8597560975609756
Pyrazinamide	r100000	SAMEA2535095	0.4247787610619469	0.8520710059171598
Pyrazinamide	r100000	SAMEA2535098	0.49557522123893805	0.8527918781725888
Pyrazinamide	r100000	SAMEA2535102	0.4749262536873156	0.8609625668449198
Pyrazinamide	r100000	SAMEA2535109	0.41887905604719766	0.8554216867469879
Pyrazinamide	r100000	SAMEA2535119	0.3746312684365782	0.8581081081081081
Pyrazinamide	r100000	SAMEA2535130	0.3687315634218289	0.8503401360544217
Pyrazinamide	r100000	SAMEA2535152	0.4306784660766962	0.8538011695906432
Pyrazinamide	r100000	SAMEA2535166	0.39823008849557523	0.8653846153846154
Pyrazinamide	r100000	SAMEA2535192	0.4365781710914454	0.8505747126436781
Pyrazinamide	r100000	SAMEA2535210	0.43952802359882004	0.861271676300578
Pyrazinamide	r100000	SAMEA2535250	0.30973451327433627	0.8536585365853658
Pyrazinamide	r100000	SAMEA2535254	0.504424778761062	0.8507462686567164
Pyrazinamide	r100000	SAMEA2535255	0.41887905604719766	0.8502994011976048
Pyrazinamide	r100000	SAMEA2535262	0.49262536873156343	0.8520408163265306
Pyrazinamide	r100000	SAMEA2535333	0.45427728613569324	0.850828729281768
Pyrazinamide	r100000	SAMEA2591384	0.44837758112094395	0.8636363636363636
Pyrazinamide	r100000	SAMEA2709660	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMEA2709662	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMEA2709695	0.3746312684365782	0.8523489932885906
Pyrazinamide	r100000	SAMEA2709696	0.40412979351032446	0.8509316770186336
Pyrazinamide	r100000	SAMEA2709702	0.39823008849557523	0.8598726114649682
Pyrazinamide	r100000	SAMEA2709704	0.46017699115044247	0.8524590163934426
Pyrazinamide	r100000	SAMEA2709707	0.4778761061946903	0.8526315789473684
Pyrazinamide	r100000	SAMEA2709724	0.4778761061946903	0.8526315789473684
Pyrazinamide	r100000	SAMEA2709726	0.4336283185840708	0.8546511627906976
Pyrazinamide	r100000	SAMEA2709748	0.36578171091445427	0.8551724137931035
Pyrazinamide	r100000	SAMEA2709756	0.41887905604719766	0.8606060606060606
Pyrazinamide	r100000	SAMEA2709768	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMEA2709773	0.35988200589970504	0.8531468531468531
Pyrazinamide	r100000	SAMEA2709796	0.35398230088495575	0.8695652173913043
Pyrazinamide	r100000	SAMEA2709801	0.4749262536873156	0.8518518518518519
Pyrazinamide	r100000	SAMEA2709814	0.35693215339233036	0.8581560283687943
Pyrazinamide	r100000	SAMEA2709819	0.41887905604719766	0.8502994011976048
Pyrazinamide	r100000	SAMEA2709830	0.35103244837758113	0.8561151079136691
Pyrazinamide	r100000	SAMEA2709833	0.4808259587020649	0.8534031413612565
Pyrazinamide	r100000	SAMEA2709835	0.34513274336283184	0.8540145985401459
Pyrazinamide	r100000	SAMEA2709849	0.41002949852507375	0.852760736196319
Pyrazinamide	r100000	SAMEA2709868	0.5014749262536873	0.85
Pyrazinamide	r100000	SAMEA2709874	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMEA2709875	0.4424778761061947	0.8571428571428571
Pyrazinamide	r100000	SAMEA2709876	0.45132743362831856	0.8547486033519553
Pyrazinamide	r100000	SAMEA2709894	0.46607669616519176	0.8540540540540541
Pyrazinamide	r100000	SAMEA3146350	0.5162241887905604	0.8578431372549019
Pyrazinamide	r100000	SAMEA3174286	0.46017699115044247	0.8524590163934426
Pyrazinamide	r100000	SAMEA3174686	0.45722713864306785	0.8516483516483516
Pyrazinamide	r100000	SAMEA3175227	0.44542772861356933	0.8579545454545454
Pyrazinamide	r100000	SAMEA3178650	0.5132743362831859	0.8529411764705882
Pyrazinamide	r100000	SAMEA3178653	0.4896755162241888	0.8512820512820513
Pyrazinamide	r100000	SAMEA3178923	0.4336283185840708	0.8546511627906976
Pyrazinamide	r100000	SAMEA3178925	0.504424778761062	0.8507462686567164
Pyrazinamide	r100000	SAMEA3178967	0.39233038348082594	0.8525641025641025
Pyrazinamide	r100000	SAMEA3199775	0.4365781710914454	0.8505747126436781
Pyrazinamide	r100000	SAMEA3209537	0.35398230088495575	0.851063829787234
Pyrazinamide	r100000	SAMEA3209539	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMEA3209551	0.504424778761062	0.8507462686567164
Pyrazinamide	r100000	SAMEA3215195	0.40707964601769914	0.8571428571428571
Pyrazinamide	r100000	SAMEA3218105	0.48672566371681414	0.8505154639175257
Pyrazinamide	r100000	SAMEA3220384	0.41887905604719766	0.8502994011976048
Pyrazinamide	r100000	SAMEA3220390	0.49262536873156343	0.8564102564102564
Pyrazinamide	r100000	SAMEA3220391	0.41002949852507375	0.852760736196319
Pyrazinamide	r100000	SAMEA3221064	0.3421828908554572	0.8529411764705882
Pyrazinamide	r100000	SAMEA3230405	0.45722713864306785	0.856353591160221
Pyrazinamide	r100000	SAMEA3231292	0.3746312684365782	0.8523489932885906
Pyrazinamide	r100000	SAMEA3232145	0.45427728613569324	0.850828729281768
Pyrazinamide	r100000	SAMEA3234148	0.4896755162241888	0.8512820512820513
Pyrazinamide	r100000	SAMEA3234153	0.45427728613569324	0.850828729281768
Pyrazinamide	r100000	SAMEA3242448	0.41297935103244837	0.8588957055214724
Pyrazinamide	r100000	SAMEA3242472	0.5014749262536873	0.8673469387755102
Pyrazinamide	r100000	SAMEA3242489	0.5073746312684366	0.8514851485148515
Pyrazinamide	r100000	SAMEA3257551	0.46017699115044247	0.8524590163934426
Pyrazinamide	r100000	SAMEA3257652	0.35103244837758113	0.8561151079136691
Pyrazinamide	r100000	SAMEA3258489	0.5132743362831859	0.8656716417910447
Pyrazinamide	r100000	SAMEA3268264	0.41887905604719766	0.8502994011976048
Pyrazinamide	r100000	SAMEA3270351	0.4424778761061947	0.8571428571428571
Pyrazinamide	r100000	SAMEA3282733	0.35693215339233036	0.8581560283687943
Pyrazinamide	r100000	SAMEA3282734	0.46017699115044247	0.8571428571428571
Pyrazinamide	r100000	SAMEA3305008	0.5575221238938053	0.8513513513513513
Pyrazinamide	r100000	SAMEA3305009	0.471976401179941	0.851063829787234
Pyrazinamide	r100000	SAMEA3305014	0.3421828908554572	0.8529411764705882
Pyrazinamide	r100000	SAMEA3305480	0.4837758112094395	0.8541666666666666
Pyrazinamide	r100000	SAMEA3305652	0.46607669616519176	0.8586956521739131
Pyrazinamide	r100000	SAMEA3305653	0.4218289085545723	0.8827160493827161
Pyrazinamide	r100000	SAMEA3310078	0.4247787610619469	0.8674698795180723
Pyrazinamide	r100000	SAMEA3310081	0.46607669616519176	0.8540540540540541
Pyrazinamide	r100000	SAMEA3310083	0.35103244837758113	0.85
Pyrazinamide	r100000	SAMEA3310092	0.4277286135693215	0.8529411764705882
Pyrazinamide	r100000	SAMEA3334375	0.45132743362831856	0.8547486033519553
Pyrazinamide	r100000	SAMEA3344855	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMEA3356005	0.40117994100294985	0.85
Pyrazinamide	r100000	SAMEA3357583	0.45132743362831856	0.8547486033519553
Pyrazinamide	r100000	SAMEA3367542	0.36283185840707965	0.8541666666666666
Pyrazinamide	r100000	SAMEA3367549	0.49557522123893805	0.8527918781725888
Pyrazinamide	r100000	SAMEA3368585	0.4277286135693215	0.8529411764705882
Pyrazinamide	r100000	SAMEA3368587	0.5014749262536873	0.85
Pyrazinamide	r100000	SAMEA3374100	0.3333333333333333	0.8625954198473282
Pyrazinamide	r100000	SAMEA3376851	0.5191740412979351	0.8502415458937198
Pyrazinamide	r100000	SAMEA3377075	0.3746312684365782	0.8523489932885906
Pyrazinamide	r100000	SAMEA3377910	0.4749262536873156	0.8518518518518519
Pyrazinamide	r100000	SAMEA3392385	0.37168141592920356	0.8513513513513513
Pyrazinamide	r100000	SAMEA3392395	0.4749262536873156	0.8518518518518519
Pyrazinamide	r100000	SAMEA3392510	0.41887905604719766	0.8502994011976048
Pyrazinamide	r100000	SAMEA3392618	0.39233038348082594	0.8525641025641025
Pyrazinamide	r100000	SAMEA3392619	0.48672566371681414	0.8505154639175257
Pyrazinamide	r100000	SAMEA3392669	0.44542772861356933	0.8531073446327684
Pyrazinamide	r100000	SAMEA3400987	0.4218289085545723	0.8511904761904762
Pyrazinamide	r100000	SAMEA3401665	0.3864306784660767	0.8562091503267973
Pyrazinamide	r100000	SAMEA3401927	0.39233038348082594	0.8525641025641025
Pyrazinamide	r100000	SAMEA3401931	0.45427728613569324	0.850828729281768
Pyrazinamide	r100000	SAMEA3402470	0.2831858407079646	0.8571428571428571
Pyrazinamide	r100000	SAMEA3402849	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMEA3402872	0.4247787610619469	0.8520710059171598
Pyrazinamide	r100000	SAMEA3402911	0.46017699115044247	0.8524590163934426
Pyrazinamide	r100000	SAMEA3402919	0.35693215339233036	0.8581560283687943
Pyrazinamide	r100000	SAMEA3402922	0.45722713864306785	0.8516483516483516
Pyrazinamide	r100000	SAMEA3402925	0.3893805309734513	0.8516129032258064
Pyrazinamide	r100000	SAMEA3402930	0.415929203539823	0.8545454545454545
Pyrazinamide	r100000	SAMEA3402932	0.35398230088495575	0.851063829787234
Pyrazinamide	r100000	SAMEA3402933	0.4247787610619469	0.8571428571428571
Pyrazinamide	r100000	SAMEA3403350	0.4778761061946903	0.8526315789473684
Pyrazinamide	r100000	SAMEA3404191	0.3746312684365782	0.8523489932885906
Pyrazinamide	r100000	SAMEA3414208	0.336283185840708	0.8507462686567164
Pyrazinamide	r100000	SAMEA3414209	0.471976401179941	0.851063829787234
Pyrazinamide	r100000	SAMEA3414472	0.4631268436578171	0.8626373626373627
Pyrazinamide	r100000	SAMEA3420855	0.44837758112094395	0.8587570621468926
Pyrazinamide	r100000	SAMEA3420873	0.40412979351032446	0.8509316770186336
Pyrazinamide	r100000	SAMEA3420925	0.3805309734513274	0.8543046357615894
Pyrazinamide	r100000	SAMEA3421005	0.4365781710914454	0.8505747126436781
Pyrazinamide	r100000	SAMEA3421007	0.5132743362831859	0.8613861386138614
Pyrazinamide	r100000	SAMEA3421179	0.3775811209439528	0.8533333333333334
Pyrazinamide	r100000	SAMEA3430686	0.415929203539823	0.8545454545454545
Pyrazinamide	r100000	SAMEA3432786	0.3864306784660767	0.8506493506493507
Pyrazinamide	r100000	SAMEA3432797	0.3746312684365782	0.8581081081081081
Pyrazinamide	r100000	SAMEA3432801	0.40707964601769914	0.8518518518518519
Pyrazinamide	r100000	SAMEA3432806	0.5457227138643068	0.8525345622119815
Pyrazinamide	r100000	SAMEA3432849	0.40117994100294985	0.85
Pyrazinamide	r100000	SAMEA3432852	0.3775811209439528	0.8533333333333334
Pyrazinamide	r100000	SAMEA3432934	0.4749262536873156	0.8518518518518519
Pyrazinamide	r100000	SAMEA3436393	0.4424778761061947	0.8571428571428571
Pyrazinamide	r100000	SAMEA3436991	0.4778761061946903	0.8526315789473684
Pyrazinamide	r100000	SAMEA3437028	0.45132743362831856	0.85
Pyrazinamide	r100000	SAMEA3442395	0.4306784660766962	0.8588235294117647
Pyrazinamide	r100000	SAMEA3443144	0.4749262536873156	0.8518518518518519
Pyrazinamide	r100000	SAMEA3443148	0.34513274336283184	0.8540145985401459
Pyrazinamide	r100000	SAMEA3443154	0.40412979351032446	0.8509316770186336
Pyrazinamide	r100000	SAMEA3443155	0.5132743362831859	0.8529411764705882
Pyrazinamide	r100000	SAMEA3443174	0.4247787610619469	0.8571428571428571
Pyrazinamide	r100000	SAMEA3443361	0.41002949852507375	0.8742138364779874
Pyrazinamide	r100000	SAMEA3443362	0.44837758112094395	0.8636363636363636
Pyrazinamide	r100000	SAMEA3443792	0.37168141592920356	0.8513513513513513
Pyrazinamide	r100000	SAMEA3443793	0.35988200589970504	0.8531468531468531
Pyrazinamide	r100000	SAMEA3444048	0.4808259587020649	0.8534031413612565
Pyrazinamide	r100000	SAMEA3444049	0.3893805309734513	0.8516129032258064
Pyrazinamide	r100000	SAMEA3444104	0.37168141592920356	0.8513513513513513
Pyrazinamide	r100000	SAMEA3444106	0.5722713864306784	0.8508771929824561
Pyrazinamide	r100000	SAMEA3444108	0.4424778761061947	0.8620689655172413
Pyrazinamide	r100000	SAMEA3444111	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMEA3444550	0.43952802359882004	0.8563218390804598
Pyrazinamide	r100000	SAMEA3445003	0.3952802359882006	0.8535031847133758
Pyrazinamide	r100000	SAMEA3445009	0.45722713864306785	0.8707865168539326
Pyrazinamide	r100000	SAMEA3445053	0.4749262536873156	0.8518518518518519
Pyrazinamide	r100000	SAMEA3445240	0.3687315634218289	0.8741258741258742
Pyrazinamide	r100000	SAMEA3445272	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMEA3447563	0.45427728613569324	0.8603351955307262
Pyrazinamide	r100000	SAMEA3447614	0.45722713864306785	0.8611111111111112
Pyrazinamide	r100000	SAMEA3447624	0.4247787610619469	0.8674698795180723
Pyrazinamide	r100000	SAMEA3447627	0.3775811209439528	0.8533333333333334
Pyrazinamide	r100000	SAMEA3447652	0.4247787610619469	0.8520710059171598
Pyrazinamide	r100000	SAMEA3447653	0.4749262536873156	0.8518518518518519
Pyrazinamide	r100000	SAMEA3448155	0.4247787610619469	0.8520710059171598
Pyrazinamide	r100000	SAMEA3448727	0.34513274336283184	0.8540145985401459
Pyrazinamide	r100000	SAMEA3449443	0.46607669616519176	0.8540540540540541
Pyrazinamide	r100000	SAMEA3449446	0.168141592920354	0.8769230769230769
Pyrazinamide	r100000	SAMEA3449487	0.4808259587020649	0.8534031413612565
Pyrazinamide	r100000	SAMEA3449648	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMEA3450051	0.45132743362831856	0.85
Pyrazinamide	r100000	SAMEA3451202	0.45132743362831856	0.8547486033519553
Pyrazinamide	r100000	SAMEA3451203	0.4424778761061947	0.8522727272727273
Pyrazinamide	r100000	SAMEA3451221	0.46017699115044247	0.8524590163934426
Pyrazinamide	r100000	SAMEA3451338	0.48672566371681414	0.8505154639175257
Pyrazinamide	r100000	SAMEA3451341	0.45132743362831856	0.85
Pyrazinamide	r100000	SAMEA3505298	0.46017699115044247	0.861878453038674
Pyrazinamide	r100000	SAMEA3505299	0.4336283185840708	0.8546511627906976
Pyrazinamide	r100000	SAMEA961632	0.40412979351032446	0.8509316770186336
Pyrazinamide	r100000	SAMEA961651	0.5309734513274337	0.8530805687203792
Pyrazinamide	r100000	SAMEA961659	0.4808259587020649	0.8534031413612565
Pyrazinamide	r100000	SAMEA961676	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMN01908756	0.40117994100294985	0.85
Pyrazinamide	r100000	SAMN01908759	0.35398230088495575	0.851063829787234
Pyrazinamide	r100000	SAMN01908783	0.40117994100294985	0.85
Pyrazinamide	r100000	SAMN01908825	0.40117994100294985	0.85
Pyrazinamide	r100000	SAMN01908833	0.36578171091445427	0.8551724137931035
Pyrazinamide	r100000	SAMN01908836	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMN01908851	0.40412979351032446	0.8509316770186336
Pyrazinamide	r100000	SAMN01908864	0.4306784660766962	0.8538011695906432
Pyrazinamide	r100000	SAMN01908865	0.45132743362831856	0.85
Pyrazinamide	r100000	SAMN01908878	0.3864306784660767	0.8675496688741722
Pyrazinamide	r100000	SAMN01925619	0.49852507374631266	0.8622448979591837
Pyrazinamide	r100000	SAMN01925639	0.3392330383480826	0.8646616541353384
Pyrazinamide	r100000	SAMN01925650	0.4896755162241888	0.8512820512820513
Pyrazinamide	r100000	SAMN01925654	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMN01925701	0.46017699115044247	0.8524590163934426
Pyrazinamide	r100000	SAMN02053763	0.44542772861356933	0.8531073446327684
Pyrazinamide	r100000	SAMN02053769	0.2890855457227139	0.8596491228070176
Pyrazinamide	r100000	SAMN02053807	0.35693215339233036	0.8832116788321168
Pyrazinamide	r100000	SAMN02053808	0.41002949852507375	0.8633540372670807
Pyrazinamide	r100000	SAMN02053820	0.3834808259587021	0.8552631578947368
Pyrazinamide	r100000	SAMN02053821	0.4837758112094395	0.8541666666666666
Pyrazinamide	r100000	SAMN02231175	0.4365781710914454	0.8505747126436781
Pyrazinamide	r100000	SAMN02231182	0.45132743362831856	0.85
Pyrazinamide	r100000	SAMN02350408	0.3746312684365782	0.8639455782312925
Pyrazinamide	r100000	SAMN02350423	0.36578171091445427	0.8551724137931035
Pyrazinamide	r100000	SAMN02350424	0.37168141592920356	0.8513513513513513
Pyrazinamide	r100000	SAMN02350427	0.471976401179941	0.8648648648648649
Pyrazinamide	r100000	SAMN02350428	0.4424778761061947	0.8522727272727273
Pyrazinamide	r100000	SAMN02350430	0.4247787610619469	0.8727272727272727
Pyrazinamide	r100000	SAMN02350433	0.4218289085545723	0.8511904761904762
Pyrazinamide	r100000	SAMN02350442	0.3746312684365782	0.8523489932885906
Pyrazinamide	r100000	SAMN02350451	0.4247787610619469	0.8520710059171598
Pyrazinamide	r100000	SAMN02350455	0.45427728613569324	0.8555555555555555
Pyrazinamide	r100000	SAMN02350463	0.471976401179941	0.8695652173913043
Pyrazinamide	r100000	SAMN02350492	0.4247787610619469	0.8520710059171598
Pyrazinamide	r100000	SAMN02360552	0.37168141592920356	0.8513513513513513
Pyrazinamide	r100000	SAMN02360587	0.4277286135693215	0.8630952380952381
Pyrazinamide	r100000	SAMN02364080	0.41297935103244837	0.8536585365853658
Pyrazinamide	r100000	SAMN02364086	0.40117994100294985	0.85
Pyrazinamide	r100000	SAMN02380989	0.41887905604719766	0.8502994011976048
Pyrazinamide	r100000	SAMN02380991	0.4277286135693215	0.8529411764705882
Pyrazinamide	r100000	SAMN02380992	0.415929203539823	0.8597560975609756
Pyrazinamide	r100000	SAMN02381006	0.3746312684365782	0.8581081081081081
Pyrazinamide	r100000	SAMN02381037	0.25958702064896755	0.8543689320388349
Pyrazinamide	r100000	SAMN02398698	0.4749262536873156	0.8518518518518519
Pyrazinamide	r100000	SAMN02398701	0.3687315634218289	0.8503401360544217
Pyrazinamide	r100000	SAMN02398716	0.3775811209439528	0.8533333333333334
Pyrazinamide	r100000	SAMN02403474	0.35103244837758113	0.85
Pyrazinamide	r100000	SAMN02403482	0.3775811209439528	0.8533333333333334
Pyrazinamide	r100000	SAMN02403503	0.46017699115044247	0.8524590163934426
Pyrazinamide	r100000	SAMN02403522	0.5073746312684366	0.8514851485148515
Pyrazinamide	r100000	SAMN02403525	0.46017699115044247	0.8524590163934426
Pyrazinamide	r100000	SAMN02403541	0.5073746312684366	0.8514851485148515
Pyrazinamide	r100000	SAMN02403543	0.41002949852507375	0.852760736196319
Pyrazinamide	r100000	SAMN02403575	0.39233038348082594	0.8807947019867549
Pyrazinamide	r100000	SAMN02403582	0.3185840707964602	0.864
Pyrazinamide	r100000	SAMN02403589	0.504424778761062	0.8507462686567164
Pyrazinamide	r100000	SAMN02403595	0.471976401179941	0.851063829787234
Pyrazinamide	r100000	SAMN02403599	0.40412979351032446	0.8616352201257862
Pyrazinamide	r100000	SAMN02403632	0.44837758112094395	0.8539325842696629
Pyrazinamide	r100000	SAMN02403636	0.41887905604719766	0.8502994011976048
Pyrazinamide	r100000	SAMN02403637	0.3805309734513274	0.8543046357615894
Pyrazinamide	r100000	SAMN02414844	0.4277286135693215	0.8630952380952381
Pyrazinamide	r100000	SAMN02414861	0.46017699115044247	0.8524590163934426
Pyrazinamide	r100000	SAMN02414865	0.3864306784660767	0.8562091503267973
Pyrazinamide	r100000	SAMN02414873	0.45427728613569324	0.850828729281768
Pyrazinamide	r100000	SAMN02414874	0.3952802359882006	0.864516129032258
Pyrazinamide	r100000	SAMN02414888	0.45132743362831856	0.85
Pyrazinamide	r100000	SAMN02414920	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMN02414921	0.4306784660766962	0.8538011695906432
Pyrazinamide	r100000	SAMN02414925	0.30973451327433627	0.8536585365853658
Pyrazinamide	r100000	SAMN02419562	0.4306784660766962	0.8538011695906432
Pyrazinamide	r100000	SAMN02419568	0.4424778761061947	0.8522727272727273
Pyrazinamide	r100000	SAMN02419593	0.336283185840708	0.8636363636363636
Pyrazinamide	r100000	SAMN02419595	0.3008849557522124	0.85
Pyrazinamide	r100000	SAMN02419611	0.415929203539823	0.8545454545454545
Pyrazinamide	r100000	SAMN02419615	0.40707964601769914	0.8518518518518519
Pyrazinamide	r100000	SAMN02419641	0.3215339233038348	0.8515625
Pyrazinamide	r100000	SAMN02419648	0.41887905604719766	0.8502994011976048
Pyrazinamide	r100000	SAMN02419651	0.35398230088495575	0.851063829787234
Pyrazinamide	r100000	SAMN02419653	0.4306784660766962	0.863905325443787
Pyrazinamide	r100000	SAMN02419686	0.4247787610619469	0.8520710059171598
Pyrazinamide	r100000	SAMN02567676	0.30678466076696165	0.8524590163934426
Pyrazinamide	r100000	SAMN02567678	0.40707964601769914	0.8518518518518519
Pyrazinamide	r100000	SAMN02567680	0.471976401179941	0.851063829787234
Pyrazinamide	r100000	SAMN02567699	0.4306784660766962	0.8538011695906432
Pyrazinamide	r100000	SAMN02567713	0.18584070796460178	0.863013698630137
Pyrazinamide	r100000	SAMN02584604	0.4690265486725664	0.8594594594594595
Pyrazinamide	r100000	SAMN02584624	0.44542772861356933	0.8531073446327684
Pyrazinamide	r100000	SAMN02584625	0.46017699115044247	0.8524590163934426
Pyrazinamide	r100000	SAMN02584635	0.3392330383480826	0.8582089552238806
Pyrazinamide	r100000	SAMN02584646	0.4778761061946903	0.8617021276595744
Pyrazinamide	r100000	SAMN02584669	0.2861356932153392	0.8508771929824561
Pyrazinamide	r100000	SAMN02584677	0.36283185840707965	0.8541666666666666
Pyrazinamide	r100000	SAMN02585885	0.3864306784660767	0.8618421052631579
Pyrazinamide	r100000	SAMN02585898	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMN02585942	0.2153392330383481	0.8902439024390244
Pyrazinamide	r100000	SAMN02585949	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMN02586066	0.44837758112094395	0.8539325842696629
