Name	Size	Drug	Phen	y_pred_prob	y_pred	model_recall	model_precision	model_accuracy	model_auc	time	cpu	memory_peak	threshold	raw_precision
SAMEA1018850	t1000	Pyrazinamide	0	0.010667962291290614	0	0.4778761061946903	0.8526315789473684	0.9000487567040468	0.7961613798857545	10.7994225025177	649.57932	413276	0.6980264719253331	0.750788643533123
SAMEA1018850	t1000	Rifampicin	0	0.01099948260839008	0	0.9202975557917109	0.9796380090497737	0.9707455174583203	0.9773642424132815	19.51897382736206	813.2401729999999	572516	0.5	0.9796380090497737
SAMEA1018872	t1000	Ethambutol	0	0.01087860158208467	0	0.8276553106212425	0.7648148148148148	0.9236011477761836	0.8338553856248868	17.17448854446411	467.540854	485672	0.5	0.7648148148148148
SAMEA1018872	t1000	Isoniazid	0	0.03299061984368103	0	0.9224137931034483	0.9806517311608961	0.9674267100977199	0.977633581899691	17.077313899993896	955.8591560000001	508316	0.5	0.9806517311608961
SAMEA1018872	t1000	Pyrazinamide	0	0.008475250770170454	0	0.49852507374631266	0.8535353535353535	0.9029741589468552	0.8020089862033469	2.7301340103149414	263.995483	416724	0.6810452884490332	0.7635782747603834
SAMEA1018872	t1000	Rifampicin	0	0.014905534804970717	0	0.9192348565356004	0.9796149490373726	0.9704309531299151	0.9774383893564235	3.4534740447998047	348.640098	571976	0.5	0.9796149490373726
SAMEA1018931	t1000	Ethambutol	0	0.006204884051750776	0	0.8316633266533067	0.7699443413729128	0.9253945480631277	0.8335255589420953	14.996671199798584	527.405057	528344	0.5	0.7699443413729128
SAMEA1018931	t1000	Isoniazid	0	0.02105675763557101	0	0.9185823754789272	0.9795709908069459	0.9657980456026058	0.9774369043160475	19.66296625137329	684.55854	567248	0.5	0.9795709908069459
SAMEA1018931	t1000	Pyrazinamide	0	0.006376192641337442	0	0.45722713864306785	0.8516483516483516	0.8971233544612384	0.7998890713121733	18.31961178779602	704.159162	412872	0.6964412926967308	0.7571884984025559
SAMEA1018931	t1000	Rifampicin	0	0.010439567480868807	0	0.9192348565356004	0.9796149490373726	0.9704309531299151	0.977675445569217	18.79708957672119	820.423352	548952	0.5	0.9796149490373726
SAMEA1018950	t1000	Ethambutol	0	0.005881141190170243	0	0.8296593186372746	0.7624309392265194	0.9232424677187948	0.8228560559586297	18.327087879180908	699.09795	528932	0.5	0.7624309392265194
SAMEA1018950	t1000	Isoniazid	0	0.019145448119399205	0	0.9233716475095786	0.9806714140386572	0.9677524429967427	0.9777645217966127	17.814507484436035	857.467815	508364	0.5	0.9806714140386572
SAMEA1018950	t1000	Pyrazinamide	0	0.008213059463951572	0	0.48672566371681414	0.8505154639175257	0.9010238907849829	0.8042719894624795	15.954015731811523	812.48113	412860	0.6987702930749287	0.75625
SAMEA1018950	t1000	Rifampicin	0	0.012192771184689678	0	0.9192348565356004	0.9796149490373726	0.9704309531299151	0.9774449572074331	19.5209538936615	967.0314010000001	572216	0.5	0.9796149490373726
SAMEA1018960	t1000	Ethambutol	0	0.00729157534366883	0	0.8396793587174348	0.7688073394495413	0.9261119081779053	0.8326619312659524	4.511195182800293	341.71678199999997	528460	0.5	0.7688073394495413
SAMEA1018960	t1000	Isoniazid	0	0.016298093782352502	0	0.9204980842911877	0.9806122448979592	0.9667752442996743	0.9782588871381377	22.518226623535156	717.3978559999999	567232	0.5	0.9806122448979592
SAMEA1018960	t1000	Pyrazinamide	0	0.009345491648526716	0	0.48672566371681414	0.859375	0.9019990248659191	0.8016069168643303	15.060420751571655	944.195481	413964	0.6955483693049735	0.7492260061919505
SAMEA1018960	t1000	Rifampicin	0	0.017309238737918436	0	0.9181721572794899	0.9807037457434733	0.9704309531299151	0.9775233463886134	47.63501501083374	1477.242018	582852	0.5	0.9807037457434733
SAMEA1018995	t1000	Ethambutol	0	0.010819167509689061	0	0.8256513026052105	0.764378478664193	0.9232424677187948	0.8284623284259203	6.730321168899536	541.88522	475056	0.5	0.764378478664193
SAMEA1018995	t1000	Isoniazid	0	0.03376489695703308	0	0.921455938697318	0.9806320081549439	0.967100977198697	0.9776954671266532	23.44374370574951	693.819185	567936	0.5	0.9806320081549439
SAMEA1018995	t1000	Pyrazinamide	0	0.008187249877711751	0	0.45427728613569324	0.850828729281768	0.8966357874207703	0.79818659055443	16.711010694503784	973.6562729999999	413144	0.7138973558801665	0.7515723270440252
SAMEA1018995	t1000	Rifampicin	0	0.02037548142472318	0	0.9181721572794899	0.9773755656108597	0.9694872601446995	0.9774119787332225	48.705647706985474	1433.6190339999998	572336	0.5	0.9773755656108597
SAMEA1018998	t1000	Ethambutol	0	0.011691380847565944	0	0.8296593186372746	0.7638376383763837	0.9236011477761836	0.8324048204673159	6.620784759521484	384.311489	528748	0.5	0.7638376383763837
SAMEA1018998	t1000	Isoniazid	0	0.02996829750694944	0	0.9195402298850575	0.9805924412665986	0.9664495114006515	0.977742355542018	19.18101167678833	584.359861	567972	0.5	0.9805924412665986
SAMEA1018998	t1000	Pyrazinamide	0	0.011888009996842605	0	0.48672566371681414	0.8505154639175257	0.9010238907849829	0.8015092295938856	15.005720615386963	675.512128	412748	0.692780863448286	0.7617554858934169
SAMEA1018998	t1000	Rifampicin	0	0.01630826685941181	0	0.9202975557917109	0.9796380090497737	0.9707455174583203	0.9773067819942918	57.876930713653564	2174.8838760000003	572392	0.5	0.9796380090497737
SAMEA1019029	t1000	Ethambutol	0	0.007068494491639139	0	0.8396793587174348	0.7645985401459854	0.9250358680057389	0.8316789675231235	19.554576873779297	597.808639	529072	0.5	0.7645985401459854
SAMEA1019029	t1000	Isoniazid	0	0.023006258597043864	0	0.921455938697318	0.9796334012219959	0.9667752442996743	0.9778041640757641	12.662673711776733	691.45707	567792	0.5	0.9796334012219959
SAMEA1019029	t1000	Pyrazinamide	0	0.011226901888303324	0	0.4896755162241888	0.8512820512820513	0.901511457825451	0.8035509493063261	11.175076961517334	836.29417	412736	0.6873481011822308	0.7570977917981072
SAMEA1019029	t1000	Rifampicin	0	0.016604401325093235	0	0.9202975557917109	0.9807474518686297	0.9710600817867254	0.9774803648474208	19.726351976394653	935.4069780000001	572268	0.5	0.9807474518686297
SAMEA1019031	t1000	Ethambutol	0	0.01612949341185656	0	0.8236472945891784	0.7639405204460966	0.922883787661406	0.8326453608942104	10.539141416549683	485.08036599999997	529232	0.5	0.7639405204460966
SAMEA1019031	t1000	Isoniazid	0	0.03780051168985243	0	0.9195402298850575	0.9805924412665986	0.9664495114006515	0.9778848993538627	20.152915477752686	1149.648888	567288	0.5	0.9805924412665986
SAMEA1019031	t1000	Pyrazinamide	0	0.008606236130113066	0	0.4690265486725664	0.8502673796791443	0.8985860555826426	0.799480855325998	17.057914972305298	720.182798	412680	0.6934636479341951	0.7515723270440252
SAMEA1019031	t1000	Rifampicin	0	0.02203500432162708	0	0.9202975557917109	0.9807474518686297	0.9710600817867254	0.9775065291652278	20.900065660476685	1179.821895	572156	0.5	0.9807474518686297
SAMEA1019047	t1000	Ethambutol	0	0.0079231193465632	0	0.8296593186372746	0.7624309392265194	0.9232424677187948	0.827646960081907	21.255914211273193	922.250942	528524	0.5	0.7624309392265194
SAMEA1019047	t1000	Isoniazid	0	0.03789487666397601	0	0.9204980842911877	0.9816138917262512	0.967100977198697	0.9780838615898693	17.11944007873535	705.1020480000001	567216	0.5	0.9816138917262512
SAMEA1019047	t1000	Pyrazinamide	0	0.009261832853555455	0	0.49852507374631266	0.8535353535353535	0.9029741589468552	0.8050373205081839	15.172670841217041	772.356462	413760	0.6797121319468489	0.7539936102236422
